t,cap1_x,cap2_x,cap3_x,cap4_x,cap5_x,cap1_y,cap2_y,cap3_y,cap4_y,cap5_y,cap1_z,cap2_z,cap3_z,cap4_z,cap5_z
1.3166666666666667,0.003446554532274604,0.004894995596259832,0.005401741247624159,0.005210801027715206,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750249147415161,1.7917059659957886,1.7083532810211182,1.6250206232070923,1.5416666269302368
1.3333333333333333,0.0035842463839799166,0.005060939583927393,0.0055337995290756226,0.005260963458567858,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750276565551758,1.79170823097229,1.7083549499511719,1.625022292137146,1.5416666269302368
1.35,0.0036462959833443165,0.005137961823493242,0.00560004822909832,0.0052880458533763885,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750290870666504,1.7917110919952393,1.7083561420440674,1.6250234842300415,1.5416666269302368
1.3666666666666667,0.0036293105222284794,0.005122581962496042,0.005596608854830265,0.005289933178573847,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750296831130981,1.7917110919952393,1.7083557844161987,1.6250237226486206,1.5416666269302368
1.3833333333333333,0.0035357980523258448,0.005017411429435015,0.005524049513041973,0.005266243126243353,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750284910202026,1.7917098999023438,1.70835542678833,1.6250232458114624,1.5416666269302368
1.4,0.003373512765392661,0.004830441437661648,0.005387278273701668,0.005218447186052799,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750256299972534,1.791703701019287,1.7083544731140137,1.6250219345092773,1.5416666269302368
1.4166666666666667,0.003154102247208357,0.004573982208967209,0.005195072386413813,0.005149733275175095,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750207424163818,1.7916992902755737,1.7083529233932495,1.625020146369934,1.5416666269302368
1.4333333333333333,0.0028906750958412886,0.0042623234912753105,0.004958229139447212,0.005064242519438267,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750154972076416,1.7916946411132812,1.7083508968353271,1.6250180006027222,1.5416666269302368
1.45,0.0025956230238080025,0.0039094556123018265,0.004687760956585407,0.004966254346072674,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750115633010864,1.791689157485962,1.7083479166030884,1.6250154972076416,1.5416666269302368
1.4666666666666666,0.002279762178659439,0.003528163768351078,0.004393956623971462,0.004859772510826588,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875006914138794,1.791683554649353,1.7083446979522705,1.6250134706497192,1.5416666269302368
1.4833333333333334,0.0019518791232258081,0.0031293611973524094,0.00408571120351553,0.004748193547129631,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750030994415283,1.7916781902313232,1.708341360092163,1.6250113248825073,1.5416666269302368
1.5,0.0016190329333767295,0.0027221371419727802,0.003770366543903947,0.004634219221770763,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749984502792358,1.7916728258132935,1.708337664604187,1.6250094175338745,1.5416666269302368
