t,cap2_x,cap4_x,cap8_x,cap50_x,cap100_x,cap150_x,cap199_x,cap2_y,cap4_y,cap8_y,cap50_y,cap100_y,cap150_y,cap199_y,cap2_z,cap4_z,cap8_z,cap50_z,cap100_z,cap150_z,cap199_z
8.066666666666666,0.000547470583114773,0.0017948764143511653,0.005073470063507557,0.04061749204993248,0.09885524958372116,0.15066054463386536,0.19230452179908752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873197078704834,1.9772670269012451,1.9572807550430298,1.7478790283203125,1.502291202545166,1.2557446956634521,1.0137654542922974
8.083333333333334,0.0006080098100937903,0.0020022925455123186,0.005720783490687609,0.04576155170798302,0.09402598440647125,0.13945548236370087,0.18304343521595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873110055923462,1.9772698879241943,1.9573469161987305,1.748654842376709,1.5011922121047974,1.2539559602737427,1.0127753019332886
8.1,0.0006058788858354092,0.002005692571401596,0.005694851279258728,0.04938109219074249,0.08677225559949875,0.12828418612480164,0.17413131892681122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987334966659546,1.9773108959197998,1.9574155807495117,1.7497261762619019,1.5002727508544922,1.252357840538025,1.0108299255371094
8.116666666666667,0.00037375043029896915,0.001295403577387333,0.004008765332400799,0.05000976100564003,0.08068569004535675,0.11795228719711304,0.1655375063419342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873143434524536,1.9772285223007202,1.9571590423583984,1.749790906906128,1.4992395639419556,1.2500598430633545,1.0085252523422241
8.133333333333333,0.0006126543739810586,0.0019769638311117887,0.005502714775502682,0.04920022934675217,0.07904267311096191,0.10674288868904114,0.15601828694343567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987287163734436,1.9772270917892456,1.957236409187317,1.7489171028137207,1.49796462059021,1.2472611665725708,1.0058376789093018
8.15,0.0005751555436290801,0.0018523384351283312,0.005159672349691391,0.04443991184234619,0.07560460269451141,0.09735073894262314,0.1440764218568802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987257719039917,1.9771673679351807,1.9571019411087036,1.7474719285964966,1.4963598251342773,1.2451279163360596,1.0026248693466187
8.166666666666666,0.0005105526652187109,0.0016192520270124078,0.00447629950940609,0.03834860771894455,0.07010649144649506,0.08810267597436905,0.13193106651306152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872288703918457,1.97710120677948,1.9569306373596191,1.7460511922836304,1.494712233543396,1.2431004047393799,1.000065803527832
8.183333333333334,0.000548019539564848,0.0017180691938847303,0.004599698353558779,0.03497274965047836,0.06141922250390053,0.08099023252725601,0.12057948857545853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872294664382935,1.9771077632904053,1.9569392204284668,1.7455428838729858,1.493475079536438,1.2418956756591797,0.9985381364822388
8.2,0.00013229927571956068,0.00047639088006690145,0.001577223651111126,0.028195219114422798,0.050518423318862915,0.07623052597045898,0.10814876109361649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872647523880005,1.9771136045455933,1.9568309783935547,1.7454789876937866,1.4933884143829346,1.2419377565383911,0.9970296621322632
8.216666666666667,0.0002251487603643909,0.0007169052842073143,0.0019527978729456663,0.021173130720853806,0.04049503803253174,0.07017015665769577,0.09499956667423248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872801303863525,1.9771453142166138,1.956889271736145,1.7448769807815552,1.4924533367156982,1.2418432235717773,0.9961925745010376
8.233333333333333,0.00022206715948414057,0.0007103243842720985,0.0019696473609656096,0.011452966369688511,0.03400467708706856,0.06431333720684052,0.08003443479537964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872218370437622,1.9770478010177612,1.9567166566848755,1.7433770895004272,1.4913671016693115,1.2414281368255615,0.9958845376968384
8.25,0.00012456727563403547,0.0004002232744824141,0.0010787163628265262,0.0018909904174506664,0.027359237894415855,0.058225784450769424,0.06563571095466614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987263560295105,1.977109670639038,1.956807017326355,1.7437586784362793,1.4921419620513916,1.2416419982910156,0.9953255653381348
8.266666666666666,-6.659464997937903e-05,-0.00021833098435308784,-0.0006337212398648262,-0.003809858113527298,0.020583176985383034,0.046831659972667694,0.0530208945274353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873005151748657,1.9771695137023926,1.9569097757339478,1.7443623542785645,1.493106484413147,1.2419177293777466,0.9952200651168823
8.283333333333333,-0.00023904439876787364,-0.0007768941577523947,-0.0022037317976355553,-0.008631625212728977,0.011840789578855038,0.03476068377494812,0.04079730808734894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872714281082153,1.9771322011947632,1.9568777084350586,1.7442563772201538,1.4925005435943604,1.2416036128997803,0.9953782558441162
8.3,-0.00034506182419136167,-0.0011170634534209967,-0.0030915287788957357,-0.011805323883891106,0.0024750910233706236,0.022142289206385612,0.02790595032274723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872891902923584,1.9771747589111328,1.956986427307129,1.7446422576904297,1.4921848773956299,1.2405519485473633,0.9952354431152344
8.316666666666666,-0.00022514231386594474,-0.0007469611591659486,-0.002173328073695302,-0.011281744576990604,-0.005182504188269377,0.008384366519749165,0.01448086928576231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872806072235107,1.9771465063095093,1.956904411315918,1.7445509433746338,1.4919263124465942,1.2401858568191528,0.9948087930679321
8.333333333333334,-0.000232698890613392,-0.0007430833647958934,-0.002000268781557679,-0.011415006592869759,-0.011635452508926392,-0.001045039389282465,-0.0011806467082351446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987293004989624,1.9771661758422852,1.9569281339645386,1.7444227933883667,1.4917150735855103,1.2401642799377441,0.9945857524871826
8.35,3.0369388696271926e-05,8.492005144944414e-05,0.00019835028797388077,-0.009496019221842289,-0.01903374120593071,-0.011978200636804104,-0.0162616278976202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872831106185913,1.9771381616592407,1.9568498134613037,1.7443506717681885,1.4918166399002075,1.2400777339935303,0.9936038851737976
8.366666666666667,0.00016197454533539712,0.0005080837872810662,0.0012949738884344697,-0.007640211842954159,-0.02745855413377285,-0.025524092838168144,-0.029688121750950813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872733354568481,1.9771276712417603,1.9568417072296143,1.744210958480835,1.4918503761291504,1.2392512559890747,0.9927070140838623
8.383333333333333,-1.0018427019531373e-05,-3.397492037038319e-05,-0.00010103758540935814,-0.006494777277112007,-0.0347973108291626,-0.03921551629900932,-0.0436115525662899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987231731414795,1.9770537614822388,1.9566984176635742,1.7434639930725098,1.4917056560516357,1.238983392715454,0.9921309351921082
8.4,-0.0001032434229273349,-0.0003264450060669333,-0.0008968503680080175,-0.006266519892960787,-0.03655790537595749,-0.055192310363054276,-0.056531425565481186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987231731414795,1.9770554304122925,1.9567066431045532,1.7432029247283936,1.4912785291671753,1.2390719652175903,0.9924275875091553
