t,leader_q1_target,leader_ee_x,leader_ee_y,leader_ee_z,follower_ee_x,follower_ee_y,follower_ee_z,mid_x,mid_y,mid_z,cable_span,cable_sag
0.016667,-0.011697,-0.271879,-0.027215,0.843276,0.272780,0.016809,0.843859,-0.006709,-0.002908,0.787643,0.546435,-0.055925
0.033333,-0.011697,-0.263393,-0.026240,0.847142,0.267126,0.020327,0.848566,0.003289,-0.015184,0.806200,0.532561,-0.041655
0.050000,-0.011697,-0.260227,-0.020007,0.846563,0.267417,0.016812,0.848711,0.010528,-0.023399,0.825536,0.528932,-0.022102
0.066667,-0.011697,-0.258102,-0.015515,0.846140,0.268320,0.013393,0.848988,0.005359,-0.024914,0.812008,0.527223,-0.035556
0.083333,-0.011697,-0.256738,-0.012287,0.845854,0.269827,0.010526,0.849381,0.008890,-0.027427,0.765940,0.527070,-0.081678
0.100000,-0.011697,-0.255858,-0.009977,0.845657,0.271845,0.008315,0.849869,0.007612,-0.009755,0.763862,0.528037,-0.083901
0.116667,-0.011697,-0.255278,-0.008323,0.845526,0.274249,0.006611,0.850424,0.009442,0.004608,0.770850,0.529760,-0.077125
0.133333,-0.011697,-0.254873,-0.007139,0.845432,0.276899,0.005266,0.851016,0.008268,0.014814,0.781136,0.531946,-0.067088
0.150000,-0.011697,-0.254588,-0.006291,0.845367,0.279695,0.004187,0.851620,0.009460,0.016491,0.774476,0.534422,-0.074017
0.166667,-0.011697,-0.254394,-0.005685,0.845323,0.282542,0.003264,0.852218,0.012596,0.007369,0.771657,0.537055,-0.077114
0.183333,-0.011697,-0.254261,-0.005250,0.845289,0.285359,0.002515,0.852793,0.015777,-0.007257,0.774089,0.539727,-0.074952
0.200000,-0.011697,-0.254168,-0.004940,0.845268,0.288077,0.001895,0.853331,0.018483,-0.020912,0.777666,0.542348,-0.071633
0.216667,-0.011697,-0.254099,-0.004717,0.845251,0.290633,0.001393,0.853823,0.019713,-0.026103,0.779648,0.544834,-0.069889
0.233333,-0.011697,-0.254050,-0.004558,0.845239,0.292989,0.000993,0.854265,0.020762,-0.022101,0.781077,0.547142,-0.068675
0.250000,-0.011697,-0.254015,-0.004444,0.845230,0.295107,0.000674,0.854653,0.021182,-0.011826,0.783288,0.549226,-0.066654
0.266667,-0.011697,-0.253990,-0.004363,0.845224,0.296954,0.000406,0.854985,0.021245,-0.000702,0.784748,0.551051,-0.065356
0.283333,-0.011697,-0.253975,-0.004304,0.845220,0.298520,0.000195,0.855260,0.021476,0.004890,0.786219,0.552604,-0.064021
0.300000,-0.011697,-0.253962,-0.004263,0.845218,0.299797,0.000018,0.855481,0.022503,0.002527,0.787881,0.553871,-0.062468
0.316667,-0.011697,-0.253950,-0.004233,0.845215,0.300791,-0.000112,0.855650,0.023480,-0.002927,0.788776,0.554854,-0.061656
0.333333,-0.011697,-0.253956,-0.004215,0.845217,0.301506,-0.000230,0.855771,0.024172,-0.007763,0.789193,0.555577,-0.061301
0.350000,-0.011697,-0.253950,-0.004198,0.845215,0.301967,-0.000323,0.855848,0.024575,-0.010328,0.789605,0.556032,-0.060927
0.366667,-0.011697,-0.253946,-0.004188,0.845214,0.302180,-0.000389,0.855883,0.024761,-0.010818,0.790029,0.556242,-0.060520
0.383333,-0.011697,-0.253949,-0.004180,0.845215,0.302173,-0.000449,0.855882,0.024700,-0.010076,0.790097,0.556237,-0.060452
0.400000,-0.011697,-0.253953,-0.004175,0.845216,0.301971,-0.000493,0.855848,0.024522,-0.009088,0.789763,0.556038,-0.060769
0.416667,-0.011697,-0.253949,-0.004171,0.845215,0.301589,-0.000504,0.855784,0.024269,-0.008407,0.789296,0.555651,-0.061203
0.433333,-0.011697,-0.253945,-0.004168,0.845213,0.301059,-0.000522,0.855695,0.023964,-0.008158,0.788694,0.555115,-0.061760
0.450000,-0.011697,-0.253945,-0.004167,0.845213,0.300411,-0.000534,0.855584,0.023625,-0.008232,0.787948,0.554465,-0.062451
0.466667,-0.011697,-0.253939,-0.004164,0.845213,0.299673,-0.000536,0.855458,0.023261,-0.008443,0.787106,0.553719,-0.063229
0.483333,-0.011697,-0.253938,-0.004162,0.845211,0.298866,-0.000549,0.855319,0.022854,-0.008645,0.786199,0.552908,-0.064066
0.500000,-0.011697,-0.253932,-0.004161,0.845211,0.298023,-0.000567,0.855171,0.022421,-0.008766,0.785274,0.552057,-0.064917
0.516667,-0.011697,-0.253927,-0.004160,0.845210,0.297170,-0.000599,0.855021,0.021960,-0.008813,0.784347,0.551196,-0.065769
0.533333,-0.011697,-0.253935,-0.004161,0.845212,0.296326,-0.000619,0.854871,0.021518,-0.008823,0.783415,0.550357,-0.066626
0.550000,-0.011697,-0.253937,-0.004160,0.845212,0.295502,-0.000639,0.854723,0.021072,-0.008825,0.782487,0.549533,-0.067480
0.566667,-0.011697,-0.253939,-0.004161,0.845213,0.294725,-0.000684,0.854582,0.020613,-0.008821,0.781611,0.548755,-0.068286
0.583333,-0.011697,-0.253940,-0.004160,0.845212,0.293985,-0.000689,0.854447,0.020260,-0.008850,0.780805,0.548014,-0.069025
0.600000,-0.011697,-0.253941,-0.004159,0.845212,0.293290,-0.000725,0.854319,0.019875,-0.008901,0.780047,0.547318,-0.069718
0.616667,-0.011697,-0.253940,-0.004159,0.845213,0.292644,-0.000745,0.854199,0.019504,-0.008937,0.779324,0.546669,-0.070382
0.633333,-0.011697,-0.253939,-0.004159,0.845213,0.292063,-0.000773,0.854090,0.019185,-0.008976,0.778704,0.546085,-0.070947
0.650000,-0.011697,-0.253943,-0.004160,0.845214,0.291545,-0.000757,0.853993,0.018917,-0.009023,0.778154,0.545569,-0.071450
0.666667,-0.011697,-0.253946,-0.004160,0.845215,0.291096,-0.000744,0.853909,0.018675,-0.009047,0.777697,0.545122,-0.071865
0.683333,-0.011697,-0.253941,-0.004159,0.845212,0.290722,-0.000745,0.853838,0.018471,-0.009047,0.777275,0.544742,-0.072250
0.700000,-0.011697,-0.253935,-0.004159,0.845211,0.290430,-0.000754,0.853782,0.018308,-0.009039,0.776939,0.544443,-0.072557
0.716667,-0.011697,-0.253931,-0.004160,0.845210,0.290220,-0.000753,0.853742,0.018179,-0.009018,0.776675,0.544228,-0.072801
0.733333,-0.011697,-0.253934,-0.004160,0.845211,0.290086,-0.000751,0.853716,0.018102,-0.009018,0.776541,0.544097,-0.072922
0.750000,-0.011697,-0.253931,-0.004161,0.845211,0.290025,-0.000765,0.853705,0.018073,-0.009012,0.776469,0.544033,-0.072989
0.766667,-0.011697,-0.253932,-0.004161,0.845211,0.290037,-0.000769,0.853707,0.018066,-0.009007,0.776458,0.544046,-0.073001
0.783333,-0.011697,-0.253931,-0.004161,0.845211,0.290116,-0.000777,0.853722,0.018109,-0.009017,0.776528,0.544124,-0.072938
0.800000,-0.011697,-0.253929,-0.004160,0.845210,0.290248,-0.000774,0.853747,0.018179,-0.009020,0.776660,0.544255,-0.072819
0.816667,-0.011697,-0.253926,-0.004158,0.845209,0.290421,-0.000787,0.853780,0.018276,-0.009033,0.776848,0.544425,-0.072646
0.833333,-0.011697,-0.253924,-0.004158,0.845207,0.290623,-0.000777,0.853819,0.018389,-0.009032,0.777047,0.544626,-0.072466
0.850000,-0.011697,-0.253928,-0.004159,0.845209,0.290848,-0.000763,0.853861,0.018514,-0.009034,0.777289,0.544855,-0.072246
0.866667,-0.011697,-0.253936,-0.004161,0.845211,0.291088,-0.000752,0.853907,0.018639,-0.009023,0.777579,0.545105,-0.071981
0.883333,-0.011697,-0.253944,-0.004162,0.845213,0.291337,-0.000732,0.853954,0.018785,-0.009009,0.777865,0.545362,-0.071718
0.900000,-0.011697,-0.253952,-0.004162,0.845216,0.291587,-0.000712,0.854001,0.018906,-0.008990,0.778148,0.545620,-0.071461
0.916667,-0.011697,-0.253950,-0.004161,0.845216,0.291835,-0.000689,0.854048,0.019033,-0.008971,0.778399,0.545868,-0.071233
0.933333,-0.011697,-0.253944,-0.004160,0.845213,0.292075,-0.000683,0.854093,0.019179,-0.008936,0.778662,0.546102,-0.070991
0.950000,-0.011697,-0.253938,-0.004159,0.845213,0.292306,-0.000687,0.854136,0.019309,-0.008914,0.778903,0.546328,-0.070772
0.966667,-0.011697,-0.253937,-0.004159,0.845212,0.292531,-0.000687,0.854178,0.019431,-0.008896,0.779124,0.546552,-0.070570
0.983333,-0.011697,-0.253938,-0.004159,0.845211,0.292741,-0.000688,0.854217,0.019528,-0.008886,0.779346,0.546764,-0.070368
1.000000,-0.011697,-0.253937,-0.004160,0.845211,0.292934,-0.000691,0.854253,0.019637,-0.008895,0.779551,0.546957,-0.070181
1.016667,0.019698,-0.252933,-0.004130,0.844948,0.293107,-0.000684,0.854285,0.020053,-0.008835,0.779457,0.546131,-0.070159
1.033333,0.061345,-0.247173,-0.004090,0.843373,0.293252,-0.000681,0.854312,0.023853,-0.008741,0.776533,0.540547,-0.072309
1.050000,0.102478,-0.236575,-0.004077,0.840295,0.293372,-0.000689,0.854334,0.031353,-0.009730,0.767860,0.530143,-0.079455
1.066667,0.142812,-0.222587,-0.004087,0.835863,0.293467,-0.000679,0.854352,0.040554,-0.010343,0.754591,0.516397,-0.090516
